기본템으로 좋고 가성비도 좋은거 같아요 레이어드로도 좋아여,5.0
라지작아서 엑라로 바꿧습니다 허벅돼라서그런지 라지는 작더라구요,4.0
작아보이기도 하지만 적당한 핏입니다. 여러제품의 옷이랑 잘맞는 색이라 활용도가 좋을듯합니다.,5.0
그냥 저냥 기본템으로 입을만 해용 어깨 좁으신분들은 아예 크게 사시길..,5.0
사이즈도 딱이고 핏감도 좋네요 다양하게활용가능합니다,4.0
후드 많이 입어보고 핏에대한 고민도 많이 해봤는데 가성비는 여기가 짱인거같아요 질도좋고,5.0
기본적인 후드 집업 살려고 했는데 만족한다. 지퍼가 맘에 듦,5.0
하나쯤 있으면 좋은 기본탬입니다! 강추합니다 깔끔하고 예뻐요,5.0
가본아이템으로 좋습니다 투웨이라서 좋음좋음,5.0
머리가 좀 큰편이라서 후드 큰것도 마음에들고 좋아요,5.0
"블랙도 사고 그레이도 샀네요
잘입고 다니겠습니다",5.0
"생각했던 핏이 나와서 좋아요
편하게 입게 다니게 좋네요",5.0
사이즈는 살짝 큰편이고 레이어드 하시려면 한치수 작게 가세요~ 투웨이 지퍼 포함해서 색감도 좋고 예뻐요!!,4.0
기본템인데 없어서 하나 구매했는데 인기많은이유가 있는듯,5.0
너무너무 이뻐서 잘 입고잇습니다. 앞으로도 이쁜옷 많이 만들어주세요~,5.0
마음애 드네요 기본후드집업은 무조건 여기로 가야겠습니다.,5.0
짱짱하고 부드러워요 색도 이뻐용 구매하셔용이,5.0
원단이 짱짱하고 탄탄합니다. 같은 제품 다른 색상으로 재구매할 의사있습니다!,5.0
기본으로 꼭 가지고 있어야 하는 후드집업인데 탄탄하고 좋아요,5.0
원단 짱짱하고 좋아요 다른 색상도 구매해야 겠어요,5.0
고민은 배송만 늦출 뿐입니다 너무 이뻐요 계속 생각나서 에잇 하고 질렀는데 역시나 너무 이쁩니다 무조건 사세요,5.0
핏이 정핏이네요 밑에가 좀 쪼이긴한데 투웨이라 밑에쪽은 풀고 다니면 될거같아요 만족스럽네여,5.0
"친구 추천으로 샀는데 대만족합니다
173/60 m 딱이에요",5.0
구매하고 한달 지났습니다 아주 잘입고 있습니다 최고 입니다!!,5.0
너무 박시하지 않은 후드집업을 사고싶었는데 s로 사서 괜찮았어요!,5.0
옷 재질이 짱짱하고 정말 어디든 다 어울립니다!! 추천,5.0
네이비 나쁘지 않아요! 근데 블랙이랑 회색이 제일 베스트인듯,4.0
뭐 기본 후드집업으로는 정말 손색없습니다! 싸이즈도 정사이즈가면 딱이네요!,5.0
편해서 자주 입고 다녀요 기본템으로 입기 딱 좋아요,5.0
레이어드로 입으려고 구입했습니다. 그냥 맨날 거의 입을 정도로 옷이 편하고 예쁩니다. 만족합니다!,5.0
단단해요 그래도 레이어드용 기본 회색드집업 나쁘지 않아요,5.0
원래 있던제품인데 없어져서 재구매합니다. 투웨이 지퍼랑 무난한 원단퀄이 장점,5.0
이가격에 입기에 딱 좋은 퀄리티입니다 잘입을게요,4.0
생각보다 얇아서 아쉽고 가성비 정말 좋습니다 다음에도 구매의사가 있습니다,4.0
"할인해서 아주 좋아요
쌉가성비입니다. 후드집업 지르세요",5.0
블레이저나 ma-1등 아우터에 이너로 레이어드 할만한 후드집업을 찾고 있었는데 제일 가격도 합리적이고 디자인적으로도 무난해서 상당히 만족합니다!,5.0
기본아이템아주좋슴다아이우에오아으아애야,5.0
"두껍고 원단이 탄탄한거 같아요
기본 후드집업 고민하시는분 구매하셔도 될꺼같아요",5.0
스탠다드 후드 스웨트 집업 운동할때 입기에 좋아요~,5.0
아우터 안에 입으려고 샀어요 가격대비 품질 좋고 평생 입을거 같네요 감사해요,5.0
너무조앙 이 가격에 이 후드집업 오우 무조건사야된다,5.0
정말가성비좋아요 기본후드집업은이제계속여기사야겠어요,5.0
입었을때 무엇보다도 편하고 무엇에 입든 무난하게 소화할수있어서 좋았습니다,5.0
활용도 높게 어디든지 레이어드 해서 입기좋아요,5.0
후드집업을 이너로 애용하는 편인데 모자각도 이쁘게 잘잡히고 시보리도 생각보다 탄탄해서 아주 만족스럽습니다 :),5.0
탄탄하고 이쁩니다 가성비 너무 좋고 재구매 의사 있습니다,5.0
옷이 질이 조근 투박하지만 다른점은 다 좋았어요,5.0
후드가 매우 짱짱하고 투웨이 지퍼라 활용성이 높을거같아요! 감사합니다,5.0
짱짱하고 기본 후드집업으로 완벽한거같습니당,5.0
처음에 L 샀다가 XL로 교환했는데 사이즈 딱 적당하니 좋습니다.,5.0
"싸고 편하고 이프네요
정말 진짜 제 스타일이에요",5.0
소재도 탄탄하고 모자크기도 적당해서 만족합니다,5.0
소재도 탄탄하고 후드크기도 좋아서 만족합니다,5.0
"옷 핏이 아주 좋네요.
좀 더큰걸 살까하는 아쉬움이 남습니다.
생각보다 도톰한듯 싶습니다.",5.0
상품도좋고 배송이 엄청 빨라서 너무 좋네요 감사합니다,5.0
이너로 입기 만족하고 좋습니다. 다만 지퍼를 잠그면 약간 밑에가 수축되는 게 있어서 그뤃긴하지만 괜찮아요! 만족합니다,4.0
괜찮습니다 예뻐요!!:;딱 마음에 듭니다 데일리로 굿ㅎㅎㅋ굿,3.0
"기장이 생각보다 긴느낌  개인적으로는 좋음
탄탄하다는 느낌있네요  팔이좀긴거말고는
전체적으로  갠춘",5.0
스타일 코디하기 아주 좋고 핏도 잘 나옵니다 추천해용,5.0
어우 너무 젛아 넘무넘무 좋아요 사세요 꿀입니다,5.0
배송도 빠르고 상품도 문제없이 잘 받았습니다.감사합니다.,5.0
이너로 최고에요. 모든 아우터에 이너로 쓰기 좋아요 후드부분도 땅땅하고 길이도 적당하고 175/75,5.0
사이즈는 다 괜찮은데 밑단 시보리가 엄청 쪼입니다,4.0
원단이 약간 빳빳한 느낌이고 제 체형은 딱 맞는 핏입니다. 전체적인 옷 퀄리티가 너무 좋아서 세일할 때 여러가지 색을 다 사둘 껄 살짝 후회가 됩니다. 인기가 있는 이유를 알 것 같아요.,4.0
핏 완전 예쁘고 무난하게 입기 좋아요 맘에 들어요 굳굳,5.0
사이즈 촉감 재질 모두 마음에 듭니다 . 한사이즈 업해서 입어도 좋을듯해요,5.0
길이는 길고 통은 조금 좁은 감이 있어요 근데 투위이 지퍼여서 괜찮아요,4.0
저가 원하는 적당한 오버사이즈로 입을수있을것 같아요,5.0
뚱뚱해도 잘맞고 두께감도 있어서 좋은것같아요,4.0
"레이어드해서 입기 딱이네요
안 추운 날에는 티 위에 입고 가도 예쁠 듯 합니다",5.0
딱 달라붙는핏임 무난하게 안에 입기 좋은거같음,5.0
안에 이너로 입기 적합한거 같네요 편하게 입고 다닐수 있는 옷이네요,5.0
모자도 빳빳하이 좋고 투웨이라서 유용하게 쓰겠네요,5.0
이너로 입기에 정말 좋은 제품인거 같아요! 진짜 자주 입을 거 같습니다.,5.0
좋아요 좋아 좋습니다 좋아요 아주 좋습니다 역시 근본템이네요,5.0
"회색 너무 잘 입어서 검은색도 구매했어요
같은 제품인데 검은색이 좀더 빳빳한 느낌이 있긴하네요. 이너 한정 최강인 것 같습니다",5.0
기본 회색 후드집업 없으면 사는게 좋은듯 가성비 굿,5.0
사이즈 잘 맞아요! 그런데 xxl 해도 너무 잘 맞을 것 같아서 다음에 또 구매할때 검정색을로 시킬 예정!!! 너무 마음에 듭니다.,5.0
"가장 심플하면서도 잘 입게 되는 옷입니다
168/ 60 정도가 s가 슬림한데 약간 루즈하게
스트릿으로 입고 싶으면 한치수 업
아니면 정으로 입으시면 딱 타이트 합니다
생각보다는 얇으니 참고하세요",5.0
기본템은 이제 여기서 사야겠네요 원단도 좋아요,5.0
"제로 스웻팬츠랑 셋업으오
개파카랑 함께 입을려고 구매했습니다.

평소 100, M사이즈 입는데
일부러 L사이즈 갔습니다.

베스트셀러 답게 후드도 빳빳하이
각 잘잡히도 이쁩니다.
특히 2웨이 지퍼 대만족",5.0
"고민했었는데 그냥 빨리 살걸 그랬나봐요
잘 입고있습니다",5.0
재질 탄탄하고 코트 이너로 입기 딱 좋아요. 기회되면 다른 색상도 구매해야겠어요.~,5.0
가격대비 정말 좋네여 재질도 탄탄하고 핏도 이쁘네요,5.0
와.. 후드집업 처음 산게 멜란지마스터인데 색도 너무잘빠지고 질도 너무좋음 강추!!!!,5.0
가격에 비해 재질도 정말 좋습니다 ㅎㅎ 단품으로 입으실꺼면 한사이즈 업하세요!,5.0
안에 레이어드 하기 좋고 그냥 무난한 후드집업입니다. 사이즈 딱 맞아서 마음에 듭니다.,5.0
모자가 커서 마음에 들고 밑단이 약간 타이트하다는게 입어보니 알겠네요 그래도 마음에 들어요!,5.0
"핏은 이쁜데 ㅠㅠ 손목쪽에 패치가 잇을 줄은..
없는게 나아요.....패치좀.",4.0
제 스펙에는 xxl 가 나앗을것같아요. 다른 분들은 기장 길단 얘기있어서 Xl로 했는데 빨면 미세하게 줄어서..,5.0
기본 후드 집업제품 찾고 있었는데 멜란지 마스터 괜찮네요,4.0
짱짱해서 그런지 살짝 어중간하고 애매한데 나름 잘 입고 있어용,4.0
이 가격에 이 퀄리티는 진짜 이 제품밖에 없습니다,5.0
여기서 여럿 샀는데 방축 가공 안 돼서 건조기 돌리면 좀 줄어들거든요. 한 사이즈 업해서 사면 처음엔 크지만 나중엔 적절함. 좋은 참고가 되실듯~,4.0
"근본 회색후드집업 레이어드, 단독으로 입든 예쁨!!",5.0
레이어드용으로도 너무 이쁘고 단품으로도 너무너무 만족스러운 진짜 가성비가 너무 좋은 거 같아요,5.0
m사이즈 시키니까 기장이랑 폼이랑 다 정핏나오네요,4.0
어깨는 널널한데 몸통이 좁아요.. 지퍼 올려입기보단 풀어 입어야할듯,5.0
"두께감 모자핏 다 좋습니다
지퍼가 무척 퍽퍽하네요 
지퍼색상은 좋은데...아쉽네요 ㅎ
입다보면 길들여지겠죠",4.0
그냥 딱 가성비 갑 좋은 제품 모자간 살짝 큰 기분이긴한데 좋아요,5.0
딱 원하던 후드집업 핏입니다 아주 야무지네요 원단도 짱짱해여,5.0
후드 무게에 비해서 따뜻하지 않은건 아쉽지만 모자 각도 잘잡히고 만족해요,5.0
가격 대비  성능 만족 강추입니다 ~~ 너무 좋아요 @@@ 검은색도 사고싶은 욕구가 있네요,5.0
집업 이너나 아우터나 배치하기 좋습니다사이즈도 딱 적당하네요,5.0
"팔소매에 로고 제외하곤 좋아요 
이너로 써야겠어요",4.0
재질은 좋은 투웨이 후드집업 찾고있었는데 드디어찾았네요 가격은 딱 적당해요 그리고 로고는 제거하는게 좋아요,5.0
이너로 입기위해 정핏으로 샀는데 마음에 들어요.! 정핏은 어색해서 잘 안입었는데 옷이 괜찮기에 만족스럽습니다.,4.0
역시 무난한 기본템이에요. 하나는 가지고있으면 편한듯,5.0
후드 집업 레이어드 해서 입기 좋을 거 같아서 구매했는데 좋아용,5.0
가격도 착하고 위아래 다 구매했는데 저한테는 너무 찰떡이네요ㅎㅎ 예쁘게 잘 입겠습니다!,5.0
"집업은 이너나 단독으로입기 딱 좋습니다
운동을 한달정도 쉬었더니 딱 좋네요",5.0
기본 후드집업 무조겅 사세요 아니 두번 사세요 굿굿,5.0
저렴하며 무난하고 이너로 입기 적합한 후드집업 상품입니다.,5.0
기본아이템으로 아주 만족합니다. 사이즈별로 몇개 가지고있어도 좋을만한 아이템입니다.,5.0
기본템으로 딱이네요 제스펙에 딱 맞아서 이너로 좋고 단품입으실꺼면 한사이즈 업 추천드려요,5.0
"이너, 레이어드로 입기 딱 좋고 투웨이라 편해요 스타일꾸밀때 진짜 활용도갑",5.0
"정사이즈 구매 했는데 약간 세미오버 나오네요 
가성비에 엄청 좋습니다",5.0
딱 기본 이너 후드티로 적당해요! 강추합니다. 구매,5.0
엑스라지가 적당합니다 저랑 비슷하신분은 엑스라지 추천이요,4.0
라지를 갈까 미디엄을 갈까 고민하다가 라지는 기장이 너무 길 것 같아서 미디엄으로 했습니다. 미디엄으로 시키면서 사이즈 작으면 어떡하지 하고 걱정했는데 자크 잠그고 입을거 아니면 불편하진 않네요. 만족합니다.,5.0
모자도 크게나오고 딱 젛네요 잘입을게요 굳구데,4.0
색도 적당하고 핏도 아주 좋아요!!! 어디에도 어울려서 입기 너무 좋아요!!,5.0
"안에 맨투맨이나 후드티입고 걸치기도 좋고 아우터로 입어도, 이너로 입어도 맨족스럽심더!",5.0
정핏 느낌 기본 후드집업입니다. 이너로 입기 좋아요.,4.0
딱맞는 정핏느낌 후드집업입니다. 이너로 입는걸 추천합니다,4.0
정말 잘 샀다고 생각하는 제품입니다 아주 만족스러워요,5.0
"적당한 핏에 가격도 나쁘지 않아서 좋아요
근데 기장이 긴 편이네요",4.0
"기본템으로 너무 괜찮습니다.
원단도 가격에비해 짱짱하게 잘나온것같고
레이어드로 입어도 이쁨니다 !
여친한테 뺏겨서 하나 더 !",5.0
"기본템으로 너무 괜찮습니다.
원단도 가격에비해 짱짱하게 잘나온것같고
레이어드로 입어도 이쁨니다 !
여친한테 뺏겨서 하나 더 !",5.0
좋아요 레이어드해서 입으려고 삿음 탄탄하고 질이 좋습니다,5.0
무난합니다. 아우터 이너용이나 봄 가을 단품으로 충분히 착용 가능할 것 같습니다.,5.0
정사이즈로 나온것같아서 일부러 한치수 크게샀더니 오버사이즈로 예쁩니다~,5.0
후드 각도 잘 잡히는것 같고 원했던 핏이라 만족합니다.,5.0
"재질은 짱짱하나 조금더 부드러웠으면 좋겠어요
지퍼를 아래위로 열수 있어서 예쁩니다
잘 입을게요 감사합니다",5.0
딱제가 원하는 핏이네용 사이즈가 딱맞아용 셋업으로 입기 좋아용 위아래 둘다 딱좋습니당,5.0
단품으로 입으실려면 한사이즈 업 레이어드용으로 구매하실 분은 정사이즈로 가시면  좋은 것 같습니다.,5.0
이너로 입으려고 샀는데 너무 마음에 듭니다 지퍼 투웨이라 너무 좋아요,5.0
후드 힘 좋고 할 말이 없는 그냥 기본템 멜란지 강추입니다,5.0
진짜 이뻐요 두번 아니 세번 추천드립니다! 모자두 크고 딱 좋습니다!,5.0
이너용으로 샀는데 존엄입니다 너무 야무져요 이너용으로 최고인거 같습니다,5.0
가성비 굳입니다!!! 왜 멜랑멜랑하는지 앎 조거도 사야할듯여,4.0
"단품으로 입기에는 별론데 마원 같은 거랑 레이어드 하기엔 너무 좋아용
기본템 중 필순데 이제야 구매하네요",5.0
재질 흐물흐물이아닌 탄탄함 아주좋습디다 모자도크고,4.0
하얀 티셔츠하고 레이어드 해서 입으면 이쁠거같아요,4.0
기장이 좀 긴편이긴 한데 빨래하면 줄어든다고 하니 그렇게 신경쓰이진 않네요 무엇보다 모자각이 이뻐서 만족합니다.,5.0
모자각 잘잡힌 투웨이 집업후드로 찾고있었는데 가격대비 퀄리티가 아주 좋습니다~,5.0
"이전에 샀던 옷이 찢어져서 재구매합니다
좋아요",5.0
배송굿 핏굿 다 좋아요 배송굿 핏굿 다 좋아요 배송굿 핏굿 다 좋아요,5.0
배송굿 핏굿 다 좋아요 배송굿 핏굿 다 좋아요 배송굿 핏굿 다 좋아요,5.0
역시 왜 유명하고 인기있는지 알것같아요 시보리도 짱짱하고 인생후드집업,5.0
평소 m사이즈 입어서 m사이즈로 시켰는데 생각보다 작아요 원래 레이어드 용으로 입을려고 산거여서 그러녀니 하고 입고있어요,4.0
가격에 비해 질이 좋아요. 막 오버핏은 아니어서 다른 외투 이너로 입기 좋은거 같아요,4.0
"투웨이 지퍼로 다양한 연출 가능한게 최고장점
후드만 입어도 좋고 다양한 아우터들과 범용성 넓게 활용가능해요",5.0
편하고 튼튼합니다. 오래 입을 수 있을 것 같아요 잘 입을게요,5.0
가격이 싼 만큼 마감이나 실가닥 처리가 안된 것 같아서 아쉬움 그러나 싼 가격인만큼 그러려니 함 투웨이 지퍼가 스타일링 큰 장점,4.0
레이어드 위한 후드집업은 멜란지마스터가 갑인거 같습니다. 옷의 퀄리티 자체도 상당합니다!,5.0
기본 후드집업으로 정말 딱이네요 아주 좋아요 따봉,5.0
이 가격에 이 정도 퀄리티면 남는거 잇나요 너무 쫀쫀함 무게감도 너무 좋고 색깔별로 다사고싶네,5.0
회색후드집업 구매후 바로 검은색 후드집업까지 구매했습니다. 너무 만족입니다!,5.0
"어깨에 맞추지 말고 길이에 맞추길 추천드려용 
후회는 안함",5.0
회색 후드집업 구매하고 만족스러워서 샀습니다,5.0
세탁전이라 그런지 일단 탄탄함 사이즈감도 레이어드용으로 쓸만한 가성비 굿,4.0
멜란지 마스터가 인기가 있는 이유를 알았어요. 정말 만족합니다.,5.0
이너로 입을거면 한사이즈 다운해도 괜찮을거같네요 바지랑 같이입으면 진짜 이뻐요,5.0
소매에 로고 제거하고 입으면 딱 좋아요 ㅎㅎ 이너보다는 편하게 단품으로 입으려고 정사이즈로 샀습니다 아주좋아요,5.0
m사려다 l샀는데 정말 다행이네요 m샀으면 좀 핏했을것 같아요 원단 짱짱한 느낌이고 가성비 좋은듯 합니다,5.0
"정말 부드럽고 사이즈
딱 정핏보다 살짝 오바느낌",5.0
회색 사고 좀 커서 m으로 다시 샀더니 이너로 입기 딱 좋은 사이즈에요 굿,5.0
옷이 마음에 드네요. 재구매 의사 있습니다! 디자인과 퀄리티 모두 괜찮네요~,5.0
가격저렴하게기본후드잘삿어영 만족합니다어ㅔ,5.0
175 75 아주 살짝 오버사이즈로 잘 맞습니다. 오버사이즈를 원했어서 그런지 폼이 살짝 더 넓었으면 좋았갰네요. 활용도 좋습니다.,4.0
모자각도 살이있고 옷도 진짜 맘에 드네요 잘산거같아요,5.0
역시 가성비 갑이네요 핏도 오버하게 잘맞아요 검정색도 구매하고 싶네요,5.0
"친구가 마음에 들어해서  하나 더 시켰습니다
친구랑 저랑 스펙이 비슷해서 사이즈 굿",4.0
저번에 사이즈 실패해서 다시 샀는데 이제 만족합니다,5.0
이너용으러 샀는데 기장때문에 s로하길 잘한것같아요 딱 좋아요,5.0
제 몸에 핏하게 맞고요 색도 무난하니 맘에들고 어디든지 레이어드해도 이쁠것같아요,5.0
레이어드용 후드집업 찾고있었는데 가성비좋은듯요,5.0
사이즈 고민 많이 하고 샀는데 딱 잘 맞네요. L로 갔으면 컸을거 같아요.,5.0
이너로 입을려고 샀는데 사이즈 딱 적당하고 재질 좋아요,5.0
생각보다는 두껍긴했는데 일단 너무 편해서 놀랐고 셋업으로 입어도 이쁘고 단품에 스웨트셔츠랑 입어도 이쁠거 같습니다. 활용범용성이 넓어요😍,5.0
우왕 넘흐~~~예뻐용 정말 핏도 예쁘고 로고 조그만하게 보이는것도 이쁘네요,5.0
살짝 작은 감이 있는데 안잠구고 레이어드로 입고 있어요,4.0
생각보다 너무 무거워요! 그래도 가격이 저렴하고 핏도 이뻐서 만족해요,5.0
작을줄알았는데 아주 따ㄱ맞고 투웨이자크가 아주맘에드네요!!!다른색또 구매합니다,5.0
유명해서 시켜봤는데 생각보다 별로더군요 그래도 싼값에 샀으니 그냥저냥 입고다니겠습니다,3.0
기본 후드집업으로는 멜란지 마스터를 따라오기 힘들 거 같아요. 가성비로도 좋고 마감도 낫배드~ 아우터 안에 레이어드로 입기도 딱 좋아요. 단점은 손목에 로고가 있다는 게 아쉬워요. ㅎㅎ,5.0
색상 두께감 핏 전반적으로 만족스러운 후드집업입니다.,4.0
이너로 입기엔 살짝 크긴 한데 단벌로 입기엔 너무 좋아요,5.0
다들 좋다길래  머 얼마나 좋을까 싶었는데 역시는 역시 아주 킹갓성비,5.0
가성비 좋은제품 잘 산것 같습니다. 편하고 좋아요,5.0
음 일단 기모 아닙니다. 그래도 일단 투웨이 지퍼인 거가 너무 코디하기에 편하고 좋습니다.,4.0
"생각보다 길이는 조금 더 긴데 너무 이뻐요
투웨이 지퍼도 좋아용",5.0
넉넉한 사이즈에 집업후드 필요했는데 핏이 너무 맘에들어요,5.0
"두께감, 기장감 모두 만족합니다~
기본템으로 활용 좋아요",5.0
다 괜찮은데 왜 아래 쪽을 이렇게 빡세게 만드셧는지 잘모르겠지만 이너기본템으로 필수!! 가성비 좋고 이쁨!,5.0
딱 가격 값 지퍼 생각보다 빡빡쓰 배송 빠름쓰 소매 김,5.0
잘입고 있어요 기본템으로 좋네요 아우터에도 입으니 딱이네오 감사합니다,5.0
"막 입기 좋고  따뜻한 실내에서 운동하기에도 좋아요. 
근데 건조기 돌리면 옷이 줄어든다는게 너무 아쉽습니다",4.0
딱 갓성비고 그냥 근본입니다! 살짝 오버사이즈 해서 입으니깐 이쁘네요,5.0
레이어드 용으로 샀는데 아우터로도 가능할꺼 같네요 만족합니다.,5.0
왜인기 많은지 알것같아요 후드집업 가성비 강추입닏ㅏ,5.0
"생각보다 낭낭하진않습니다.
그냥 정사이즈 입으면 아래 시보리부분이 좀 쪼이네요.",4.0
아우터나 이너로입기 너무 좋고 재질도 너무 좋네요,5.0
왜 이제 시켰나 후회합니다 무조건 필요하고 사이즈도 딱 좋습니다,5.0
이너로도 입어도 이쁘고 단품으로 입어도 이뻐요,4.0
재질이 탄탄해서 오래입을거같아요. 평균사이즈정도에요.,5.0
"가격대비 재질이 짱짱해요
너무 맘에듭니다
역시 모든 옷은 세일할때 사야 개꿀이쥬^^",5.0
핏좋고 이너로 입기에 딱입니다. 저는 한사이즈 업 했는데 한사이즈 업해도 이너로 입기 충분 한거 같습니다 . 검은 색은 두 사이즈 업으로 구매해서 아우터로 입을려구요 ㅋ,5.0
"무난 무난 해서 자주 입어요. 재질도 괜찮아서 몇달 입고 후기 쓴느건데, 여전히 깔끔합니다.",4.0
생각보다 저한텐 좀 많이 크네요ㅎㅎ s로 가도 적당할거같습니다,5.0
역시나 멜란지 스티커부착만 없었어도 좋은제품,4.0
"우선 사이즈 추천 받아서 샀는데 딱 좋네요
워낙 유명해서 샀는데 재질도 괜찮고 핏도 괜찮네요",5.0
표준 그자체네요 사이즈도 마음에듭니다 추천요,5.0
"여자가 입기에는 살짝 큰 느낌이 있어요!
길이도 쫌 길고 통도 쫌 있어서 엄청 오버핏으로 입으실게 아니시라면 정사이즈로 구매하시는걸 추천드릴거 같아요
제질은 딱 보풀 안 나는 제질이에요!!",5.0
회색 무탠다드 후드집업 사서 잘 입다가 검정후드도 필요해서 똑같은 제품으로 색상바꿔서 하나 추가로 사요 ㅎㅎ 가성비 킹입니다.,5.0
끌끔하고 가성비로 입기 제일 좋은 후드집업니다.,5.0
옷이 짱짱하다고 해야되나 아무튼 옷이 너무 좋네요 ㅋㅋ,5.0
일단 투웨이라서 이너로 많이 입으실 텐데 저도 이너로 입으려고 사이즈를 한사이즈 다운했습니다. 역시 옷이 타이트하게 나왔고요 이너로 입었을 때 구김이 없어서 만족스럽습니다.,5.0
가격에 비해서 재질도 좋고 자크도 잘 잠기고 잘 열립니다 너무 만족해용!,5.0
"색감도 좋고, 핏도 다 좋은데 후드 끈이 너무 길어요.",4.0
세일가로 저렴하게 구매했는데 가성비짱입니다 싼마이느낌 안나고 두께도 톡톡하니 좋네요,5.0
최고의 가성비라 좋아요. 디자인도 좋고 따뜻하고.,5.0
되게 겉이나 속에 어디에 입든 이쁜 데일리 회색 후드집업인거 같아요,5.0
옷이 튼튼합니다 허리 고무줄이 좀 쪼이는 감이 있습니다,5.0
생각했던거보다 따듯하고 핏도 제가 생각한대로인데 소매가 좀 길어요,5.0
"역시 믿고사는 멜란지 마스터 후드집업
검은색도 있는데 가성비 좋아서 회색도 구매했네요",5.0
엄청 짱짱하고 모자가커서 만족도가 높아요~ 생각보다 두꺼워서 딱맞는 아우터안에는 못입습니당,5.0
아우터보다는 안에 받쳐 입는 용도로 좋을거같아요 옷좋습니다!,5.0
기본 후드집업으로 딱이네요 짱짱한거 좋아하시는 분들 사세요,5.0
멜란지마스터 진짜 살까말까 고민 많이하고 샀는데 완전 만족입니다!,5.0
레이어드용으로 사봤는데 인기있는데 이유있었네요@,3.0
굳굳 너무 딱 좋아요! 사이즈도 모자도 옷도 모두 이쁘고 딱이네요 레이어드 용으로,5.0
사이즈는 좀 작지만 이너용으로 좋은거같아요 색감도 좋아요,5.0
짱짱하니 이너용으로 굳 입니다. 유행도 안타고 오래오래 입을게요~,5.0
"탄탄하고 좋아요
이너로 입기에 최곱니다
사이즈도 맞아요",5.0
남자친구 105-110 입는데 딱 좋아요 탄탄하고 좋네용~!,5.0
마감 정말 잘돼있네요. 새 옷은 항상 체크하는 편인데 실밥 툴툴 털어내고 나니 흠잡을게 없었습니다. 마음에 들어요.,5.0
아주 조금 작긴한데 기본으로 입기는 좋은거 같아요,5.0
기본템으로 아주좋습니다. 가성비대비 진짜좋아요,5.0
기존에 입던 후드집업 낡아져서 새로 장만했는데 사람들이 많이 구매 하는 이유를 알겠더라구요ㅎㅎ 너무 좋습니다ㅋㅋ 이쁘게 잘 입을게요,5.0
"가성비 좋아요.
이너로 입는게 좋다고 생각해요.
색도 선명해서 좋구요.",5.0
색감부터 전체적 핏까지 완벽합니다. 이너로 레이어링해서 입기도 좋고 단품으로 입기도 좋아요,5.0
"사이즈가 너믄  딱떨어지긴한데 오퍼핏생각하면 한사이즈 크게 근대 핏이 진짜 존온나이쁨 모자커서 좋아요
모자 썻을때도 이뻐요",5.0
"배송 빠르게 잘 받았습니다~ 리뷰 꼼꼼히 살펴 보고 구매 했습니다. 질감도 괜찮고 마감 처리도 이 가격이면 최고라 봅니다. 그레이, 블랙 둘다 주문했어용~",5.0
"배송 빠르게 잘 받았습니다~ 리뷰 꼼꼼히 살펴 보고 구매 했습니다. 질감도 괜찮고 마감 처리도 이 가격이면 최고라 봅니다. 그레이, 블랙 둘다 주문했어용~",5.0
요즘 날씨에 패딩안에 레이어드 하기 딱 좋네요 기본템으로 추천 드립니다~,5.0
"배송 빠르고 좋아요. 174 / 68 사이즈 딱 맞아요.. 

지퍼 위 아래로 열려 편하고 좋네요.",5.0
"배송 빠르고 좋아요. 174 / 68 사이즈 딱 맞아요.. 

그레이 구입 후 만족스러워서 블랙도 구입합니다.",5.0
후드위에 패딩같은걸 껴입으니 모자가 넘이쁘고 스타일링 하기 좋네요 이뻐요,5.0
딱 적당하게 이쁘고 스탠다드하게 나온거 같아서 만족 스럽네요,5.0
가성비 최고 제품 원단도 튼튼한 편이라 데일리 아이템으로 제격 입니다,5.0
크게 입는거 좋아해서 한사이즈 더 크게 갔는데 생각보다 더 커요. 그래도 옷은 굉장히 만족합니다,4.0
크게 입는거 좋아해서 한사이즈 더 크게 갔는데 생각보다 좀 더 크네요. 옷 자체는 굉장히 만족합니다,4.0
"사이즈 잘 맞고 핏도 좋습니다.
평소 100-105 입으시는 분들은 라지가 좋습니다.",5.0
진짜 이쁘고 사이즈도 딱 맞네요 ㅎ 정말 추천드려요,5.0
리뷰가 좋아서 구매했어요 활용도가 좋아서 만족입니다 번창하세요,5.0
"역시 기본 후드 집업으로 아주 좋은 것 같습니다.
색감도 좋고, 날풀리면 하나만 걸쳐도 좋아요",5.0
기본 후드집업 하나 필요해서 삿는데 잘 팔리는 이유가 있는것 같습니다.,5.0
이너로 입기 좋아요 사이즈 그냥 정사이즈 입니다,5.0
개파카에 입으려고 샀어요 후드각이 잘잡혀서 이쁩니다,5.0
만족합니다 핏이며 재질이며 생각한 그대로내요^^ 잘입겠습니다!,5.0
역시 많은 사람들이 찾는이유가 있네요 너무 맘에 듭니다 너무 좋습니다 ~!,5.0
"레이어드생각해서 m사이즈 주문했는데 핏도좋고
어떤 아우터에같이입든 이쁘게입을수있어요 ㅎㅎ 좋아용",5.0
지퍼가 양쪽으로 열리는게 첨엔 이상했는데 되게 좋네요,3.0
적당히 쫀쫀하고 두께감도 있고 만족합니다. 많이 파세요.,5.0
기장이 살짝 길게 느껴지고 지퍼 밑부분이 세탁후에 벌어지긴 하지만 가격대비 만족입니다,3.0
후드집업 근본이어서 다른설명은 안하겠습니다,5.0
